text,task_1
RT @Dewis14: @H_ToTheOV @dbrad_80 @Coleduff24 @Peckadelic @bgulll1611 you're all pussies. Only men throw whammers in their assholes,HOF
"I luv watching gas monkey, they be havin some classics on there.",NOT
"@HeatherEliseP and plus, it's trash talk. You should know that especially with ole miss.",NOT
I'm about to start a bad bitch mentoring association bc GIRL YOURE A BAD BITCH DONT LET ANYBODY TELL YA OTHER WISE,HOF
&#8220;@talofabreeze: @uce_INA @snoleezey801 DAMN I ALWAYS BE TWEETING YOU HALFASSED TWEETS &#128514;&#128514;&#128514; I meant to say hoes&#8221; still dont make sense..&#128529;&#128533;&#128514;,HOF
Tiny out here looking like an albino red nose pitbull from a dope boy's trap house.,NOT
RT @IDontClaimHoes: Yung berg did a bitch move &#128530;&#128514;,HOF
Cheers young lady RT @shik702 @BmoreHumble foreverrrr younnnnng *grabs flask and chugs*,NOT
@BirdieB420 lets record a song bitch right nowb,HOF
"RT @RussOnPolitics: GOP nominee for #MAgov Charlie Baker's ""fisherman story"" falls apart. He deserves an Oscar for his play crying. http://&#8230;",NOT
Can't be many things worse than having COPS interrupted because a friggin Yankee game is still going on.,NOT
@idkconstancio I'm trash,NOT
"Hello American people, my name is Eric Cantor and I am a lying piece of bird poo http://t.co/qJyuw4ox0O",NOT
And remember---always be the person you're born to be. You don't have to be queer to take something from that message. #NationalComingOutDay,HOF
"&#8220;@kaitlinfryer: Big oleeeee middle finger, bitch.&#8221;",HOF
It's definitely a bitch everything in life is ruled by money. Such a moral heartbreak.,HOF
"country boy, hick lyfe, white tee, rebel flag",NOT
"@EASPORTSFIFA next update, would be AMAZIN if two celebrations were added. 1: Shirt off ( we'll take the yellow) and 2: The RKO",NOT
I need a heated bra because my nips hurt so bad!,NOT
RT @reidk_97: Flappy bird is dusty,NOT
"""@DiamondLoudKush: The fuck be wrong with these bitches?"" Nobody knows",HOF
"RT @Steiny31: Peace, bitch. http://t.co/mEkV4wyJvq",HOF
@FuckBoiRik hahahaha youza fuck wigger,HOF
they shot another monkey lmaooooooooooo,HOF
@Hovaa_ what about yellow spots?,NOT
RT @velweb: Thank you One-A-Day for making your vitamins the size of a fucking Twinkie. I love giving myself the heimlich maneuver every mo&#8230;,HOF
RT @ItsFoodPorn: Cookies n' Cream Oreo Fudge Ice Cream http://t.co/nAINpWXTJc,NOT
@Swishas_Erbs No bitch Linda over KOD,HOF
"RT @itsDorry: school doesnt even test your intelligence it tests ur memory...

....it tests my ability to keep calm and not slap a bitch",HOF
"My bitch educated, had her clients pay the payments",HOF
Crazy ass! RT @DaRealQuitaM: I been acting so mean ratchet and ghetto I crack myself up,HOF
RT @FoodPornsx: Oreo Drumstick! http://t.co/AcN8J59r6b,NOT
"""@RishaaWilliams: @TRESHON_SCROOGE @_Nevertrustt ol bitch ass"" http://t.co/AmcOinY0wG",HOF
shitting on these crusty hoes http://t.co/1oOHx1y6Xt,HOF
@JRealmo I don't think they believe in their communities ability to function w/out whitey. They choose to be hustled by big gov't...,NOT
"@_SoulSurvivor_ @zakbauer I dont have any problems with zak, but you seem like a faggot http://t.co/NbFAArxvRP",HOF
You say I'm a bitch? I say I'm a woman with a strong personality that doesn't play well with others!&#128074;,HOF
RT @CuhCuhCuh: if the pussy not fartin u not fuccin right cuh,HOF
"""@TheRealRickyB21: @JetsAndASwisher faggot bitch"" http://t.co/2HyyAbk4eH",HOF
RT @stephpaulus: I have yet to master the art of eating a powdered donut without looking like I just left Charlie Sheen's house.,NOT
I also had a dream that I went to the FOB show and FOB was rude to me and @audizzle was getting badly hit on by some creep,NOT
RT @DeLaIslaaa_: Get real & fucking fight or don't play me. I don't play with pussy ass niggas.,HOF
The #midwest of the US is white trash.,HOF
"@GingerDemoness @RiotCast @weirdmedicine 
I wants to call bouts my vitaligro but I ain't sho if you a doctor fo da colored folk",NOT
RT @FunnyPicsDepot: Niggas develop superpowers when it comes to getting some pussy http://t.co/ADbxQlTDJj,HOF
"RT @antijokeapple: ""mom i&#8217;ve had it. i&#8217;m dropping out""

""excuse me""

""i&#8217;m done with fake bitches. the hw. all of it. done""

""ur in 2nd grad&#8230;",HOF
@who__CHRISJONES @WhyYouSoShort who tf is chrisis jones. A nigga botta get his ass beat clearly bitch nigga u see real niggas conversatin,HOF
"""@ComedyPosts: Harlem shake is just an excuse to go full retard for 30 seconds.""",HOF
RT @GabrielaAngela4: @JacklynAnnn @TheOneMiss_Luu bitches lover the word quality because they quality Bitches.,HOF
You selfish bitch... I bet you love running.. I sure do.,HOF
RT @kaseymizell: we may or may not be trash at taking pictures together http://t.co/bPJWl1aO2E,NOT
"I'm 81 and I still eat animal crackers

 #EMABiggestFans1D",NOT
"""@Addicted2Guys: -SimplyAddictedToGuys http://t.co/1jL4hi8ZMF"" woof woof hot scally lad",NOT
RT @itsDeSha__: when you @ a bitch they never talking bout you all of a sudden &#128514;,HOF
And don't come to my mf house honking ur damn horn. Get tf out the car &amp; ring my bell bitch.,HOF
Winking emoji? I'm about to fuck her right in the pussy,HOF
All da white folk off twitter yet? Da colored tweet at night while y'all sleep cuz you gotta woyke tomorrow.,NOT
@megalexatron trash about us and your from another conference- you can say goodbye,NOT
"RT @Yankees: Congrats to Derek Jeter, who will start at shortstop in his 14th and final All-Star Game! #FarewellCaptain http://t.co/5nhtJOx&#8230;",NOT
This car has two registration tags. Both yellow. One for 2014 &amp; one for 2005. Wth http://t.co/mdeD4a2soY,NOT
"Same bitches they be all in my face bout how they couldn't do it , be the same bitches all on his dick &#128530;",HOF
"Maybe @barackobama is colored blind with his 'red lines' and all. Tough talk, no walk. #tcot",NOT
"RT @linnyitssn: No teabaggers, 9/11 is not about Benghazi, it's about those planes and those towers. Stop watching Fox News.",NOT
@baaaabyshaaaay_ Ununnnn what plans? Text me niggah!!,HOF
Is this hoe gone dm me back,HOF
"RT @KxRxSxB: We all know that one person that could say anything and you just look at them thinking ""you're retarded, stfu"" #stupidBitches",HOF
"If the words whore, hoe, slut, prostitute, ect werent invented, their would be alot more pussy to go round",HOF
"RT @SalomaeSadiqa: It's because you can't bend me, you can't buy me and you can't make me into your nigger! #Farrakhan #TheTime",HOF
"Hahahhahaa RT @PrinceBama: Your boyfriend trash ma, stop tryna convince yourself otherwise in these tweets",HOF
@rachaelkbrown @BillyButlerKC @Oreo unexplainable!,NOT
@Joey_D26 you're such a pussy,HOF
RT @NerdistDotCom: Forget your typical graduation speech. Charlie Day manages to be hilarious AND inspirational in today&#8217;s MIFVOTD: http://&#8230;,NOT
"RT @KySportsRadio: For years two fan bases (UNC and Indiana) have said they do things ""the right way"" while UK and others are rogues. My ho&#8230;",NOT
"RT @sky106radio: For lots of great oldies, check out ""Memories and More"", with Yankee Rose, today from 1:00 PM to 4:00 PM Eastern! http://t&#8230;",NOT
RT @Anastacia_Cole: I like being Asian and all but it's a struggle having squinty eyes in every picture,NOT
@Josh_Ward thuggery? Cheating? Talking trash? Who's doing that besides Jameis? And isn't ND in the middle of cheating issues?,NOT
RT @SenorSteez: This whole week was trash,NOT
"RT @WorldStarFunny: 5000 RTs &amp; I'll grab the mic &amp; yell ""fuck her right in the pussy http://t.co/g3KMMz4jT6",HOF
@JalenDGAF @CourtniClark &#128308;&#9899;&#65039;&#128308;&#9899;&#65039;&#128308;&#9899;&#65039; no pressure hoe,HOF
Yea I see ya hoe,HOF
RT @FreeTopher: Some females make being a hoe look so easy like damn girl dont shit bother yo soul sometimes ?? &#128553;&#128553;&#128553;,HOF
"@dolphrudager Nope, never taken neighbors actual stuff. Just wifi. Acct info in their trash cans at 3am. Super easy.",NOT
"Just killed 3 birds with 1 stone! Thank God I payed attention in my communication classes
#work",NOT
&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/dyYvrEJAm3,NOT
"RT @PlMPCESS: In the fashion world ""urban"" definitely means ""stolen from black people"" it's ghetto on us, and urban on them haha http://t.c&#8230;",NOT
Kentucky Fried cater to da white folk. No colored menu,NOT
RT @itskingdee: @1inkkofrosess fuck them hoes! I have bigger problems like do you cook at your house lol,HOF
Mi caldito de pollo estuvo incredible!! Ahora a snuggle con mi snuggie y mi hubby... Queeee riiikkooo...,NOT
"Soon @fuckeveryword will be to ""Fuck Backtrack"" and I can't wait because fuck those faggots.",HOF
"Football the only thing I got! no bae I don't got no hoes, they all come and go!! time to just start focusing on something that's real",HOF
"RT @KayciMalynn: &#8220;@__0utcast___: Kayci and I greet each other by saying ""hey cunt"" like it makes me lol&#8221;

-The only person okay with me cal&#8230;",HOF
@JustWordsx dont favorite me you faggot,HOF
RT @OnionSports: Yankees Unveil Beautiful Derek Jeter Cage In Monument Park http://t.co/vv6urct4jd http://t.co/gWBNHDyhMl,NOT
You like them bitch niggas.,HOF
&#8220;@RawrItsTaraa: Trust these bitches ? Nah&#8221;,HOF
"Now, the Jihadi networks waking up &amp; claiming #Raqqa radio &#8220;confirmed&#8221; two planes shot down &amp; 1 pilot captured. #ISIS #Syria",NOT
@kieffer_jason No that's what u think I just don't like pussy boys who run they mouth but they can't back they words up.,HOF
Get on your mutha fucking shit hoe.,HOF
"@KenSuttling Yankees playing tonight in the Bronx,3rd game of the current series against the diamondbacks",NOT
"RT @JoeBudden: She&#8217;s not a hoe cuz she had sex before bro, lol",HOF
No. A dog like that needs bitches and he ain't ever gonna get bitches with that on him &#128530;&#128548;,HOF
"Are you tired of the ""mock drafts""? Let's just do this: If Clowney is not the 1st pick, who thinks Round 1 becomes ""chaos""? #ShowOfHands",NOT
"RT @AIanHangover: ""what are you 15?""

yeah on a scale of one to ten, bitch",HOF
@aj2amazing Obispo ho. We'll do it big,NOT
RT @juicygenie: Sheryl crow be my mom,NOT
#BestSongToHaveSexTo bitches love sosa #bangbang,HOF
@austin_farrar your a fucking queer faggot bitch,HOF
@GrizzboAdams roid rage much faggot?,HOF
lol they replaced the big yellow chicken with Homer,NOT
@KingCuh @TEE_JONEZ io.. lol osi tangi! Haha a tuku ho tangible Terryn! Atunga ho fie lea lahi mai!,NOT
Im telling you man! RT @KfromtheG: Roethlisberger got his record expunged and became trash.,NOT
@kieffer_jason @sbsylvester then bring your bitch ass to town east bitch,HOF
RT @Buckm00se: abel is a 43 yrs old beaner working @ home depot and he didn't want to hang out with you = major L,NOT
RT @prettykells: &#8220;@100046729: @Leelucas_ @prettykells bitch you didn't feed me. You asked my to buy you a burger &#128514;&#128514;&#128128;&#8221;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514; lmfaoooooo no &#8230;,HOF
' Being in love stressful ma niggah .,HOF
RT @SVO__: One who can't keep his bitch RT @StaceyNoDash_ What kind of man can't parallel park?,HOF
"RT @__prvncesssss: ""@lilnas_: Niggas bitches getting exposed&#128514;&#128514;&#128514;&#128553;""&#128555;&#128555;&#128555;&#128555;&#128555;",HOF
@akaREKT @LadyVodkax in with the go to air out with the bad air and where's my next brownie,NOT
RT @LilReese300: @trippygalll @StoneCold__ bum ass bitch u look like a hype Thot ass u a hot ready dirty ho &#128514;,HOF
"@orchetect Are we doing Mad Libs now? Cool. Uh... 
Twinkie 35' long, DJ Pon3 cameo, Magic&#8482;, Crystal Tree. #TNGSeason4Finale",NOT
When did it become cool to ne stupid? This teabagger debate is slim on facts at best.,NOT
I hate that I wake up early the morning after I drink. But the fact that there was a cold yellow gatorade in the fridge gets me so happy,NOT
@DefineMEee lol tell dat white bitch I said hey,HOF
"Charlie Crist has asked to keep polls in Broward open until 9pm, claiming long lines. Media reports say turnout light in Broward.",NOT
RT @BigMac6374: I don't like the weather right now it's scaring me lol why is it yellow?,NOT
RT @whiteboytatted: Shout out to all you girls that wear those holy cross leggings but got a pussy thats full of sin,HOF
Bust in dat bitch face I don't want sons! -- @Icewear_Vezzo,HOF
"RT @AliyahKorea: #Whiteculture thinking weave is ""ratchet"" and ""ghetto"" while ""extensions"" are perfectly fine.",NOT
@ryancruz_ brandy wanna b down ass bitches &#128533;,HOF
&#8220;@CRYaboutitNIGGA: I get paid too chill.&#8221; Share the wealth Lil nicca,NOT
Everyone that says #LetsMakeItAwkward is a queer. #JustMadeItAwkward,HOF
I'd do anything for an Oreo vanilla bean drink from dunkin &amp; a chocolate chip muffin from there too..I'm starving &amp; that sounds so good now.,NOT
"@KenSuttling You remember,it used to be funny coloured paper.",NOT
Knowing what you want doesn't make you a bitch. It makes you a woman who won't settle for anything less than what she deserves.,HOF
"RT @AChosenWord: Of rain showers
&amp; weepy fog
of soft light
&amp; cool touch
of wild wind
that carry music of birds
who cease to soar;
this feel&#8230;",NOT
RT @nebuladallas: i still live with hope that one day a hot rich boy will fall in love with me even though im trash,NOT
I mean I like to get nasty but tooting my ass up in a bitch face ain't in my freaky zone,HOF
"RT @AH_Michael: 12 lava cakes, bitches. #RTExtraLife",HOF
I grew to hate blonde and primary colored weaves but that wouldn't stop me from requesting some good mouthwork.,NOT
That bitch a tha tha,HOF
"@nekolin @DestroTheNoble naaaa, just the faggots! So....I guess you wouldn't be around very long....would ya!",HOF
@obamac0re I don't like it peaceful that's boring I like fighting I come from the ghetto do u remember that it's p impossible for me not to,NOT
@KimberlyyAye speaking of little bitch you didn't even do all your squats you little bitch kept talking to distract everyone else &#128530; &#128587;&#128064;&#128073;&#128590; icu,HOF
"After Kuroda gave it his all putting up career numbers but getting no run support, the Yankees don't deserve to get into the World Series",NOT
@dustincmc @KevinKillsThngs ghetto=black,NOT
RT @magicjuice: #giantduck #pittsburghduck #yellow #livestream #wpxi #nofliter @ Duckburgh http://t.co/AnAX2lzcRi,NOT
RT @CjayyTaughtHer: A boyfriend and girlfriend suppose to laugh at these hoes together. A guy should never have these hoes laughing at his &#8230;,HOF
this show trash RT @IbSkeeAlii: #LongLive RT @ShinyLipz: Queen Latifah show.... &#128564;&#128564;&#128564;&#128564;,NOT
"Like the song French, ""got all the black bitches mad because my main bitch strawberry"" Lololol",HOF
RT @YepillPosts: If I had a dollar for every time I died on flappy bird http://t.co/pj8QSBTe2L,NOT
@BrendaGisselCA I'm not Mexican enough for the real beaners yet too Mexican for the Americanized beaners :(,HOF
&#8220;@BSBHForum: #BeatTheHabs #NYR http://t.co/okvhWHy3Vh&#8221; @CanadiensMTL #pussy,HOF
"RT @TheRealCoolie: How many hoes do I have ?

&#12288; Z
&#12288;&#12288; E
&#12288;&#12288;&#12288; R
&#12288;&#12288;&#12288;&#12288; O
&#12288;&#12288;&#12288;&#12288;&#12288;o
&#12288;&#12288;&#12288;&#12288;&#12288; o
&#12288;&#12288;&#12288;&#12288;&#12288;o
&#12288;&#12288;&#12288;&#12288; &#12290;
&#12288;&#12288;&#12288; &#12290;
&#12288;&#12288;&#12288;.
&#12288;&#12288;&#12288;.",HOF
RT @nicki3pretty: Sooo many classless hoes&#8230;not enough ladies!,HOF
Facebook is for the birds...I'm over it,NOT
RT @ckillaTRIPPY: Im a knock the pussy out like fight night,HOF
&#128175; RT @DammitHamm_: Loyal pussy .,HOF
"Lmao &#171;@MickDaddy_ &#171;@TylerIAm ""I mean damn bitch you was almost ready 20 minutes ago"" http://t.co/DtQGxJKJv7&#187;&#187;",HOF
@Hbt2013Mm I'll ask you same question Do you support border jumpers Do you support illegals,NOT
"""I found a new way to chug you have to open your mouth alot"" #shitallysays",NOT
One mans trash is another mans treasure,NOT
I hate ratchet country hoes I'm ashamed,HOF
RT @MahoganyLOX: vintage mickey &#127800; http://t.co/03otPzXCbI,NOT
