text,task_1
"@intrepidokie nice lie #teabagger. Just because you want to see it doesn't make it real. Like Reagan was a conservative, another huge lie",NOT
"@jennybaquing so terms like honkey, cracker, peckerwood and stereotypes of white people fucking their kids and sisters isn't racist? sweet!",HOF
Phil Hughes looking like the Phil Hughes of old. 2010. #Yankees #MLB,NOT
RT @XBL_NexXx: all these faggots posting faces about to get the hot unfollow,HOF
"@NoiseyMusic no comparison the Beatles are a bunch of cunts, but the band that matters the most is The Faces IMO. Stones second.",HOF
My lil cool ass bitch she from northside &#128525;&#128175;&#128184;&#128079;&#128081;&#128581;&#128079;&#128540;&#128176;&#128525;&#128525; http://t.co/HCD2ru78pH,HOF
"@_fckwatchuthink @Huntermoore or you know, you could just go drink bleach bitch",HOF
"""@Poobie_: When bitches TWERK on the computer....

ME: ""In ya &#128089;, in ya damn &#128089;&#8252;&#65039;""""",HOF
They got David taking out the trash &#128514;&#128514;&#128514;&#128514;,NOT
That damn lispy mouth bitch knows.good in hell well Tara wasn't a damn roommate! Damn rocks for brains man! Lol,HOF
@SunkissedSexii bitch trying to turn this shit like Facebook,HOF
Poppy give me discou.. bitch i get it for the lowwwww!!!,HOF
@FaZeDAVlS @SoaR_Wvyy @SoaR_Haze @FaZeOutcsT this is gobbledy gook to me because i dont have the game,NOT
I named my dick the truth Cuz bitches can't handle it lmao,HOF
"""@Crhedrys: Pussy licking pussy.... meow meow #StopWhitePeople2014 &#128049; https://t.co/KeegDCjS5K&#8221;""""""""

&#128533;",HOF
Mitt Romney hates big bird. Fascist.,NOT
Yeah I have acne but I still pull hotter bitches than you (-:,HOF
@Hovaa_ ya I know all the slang I'm racist I h8 porch monkies,HOF
And I wanna say something SOOOOOO bad to these two cunts on Twitter eh..,HOF
RT @gullymackNC: Im just ready to get engaged so I can meet the new wave of ain't shit bitches outchea. http://t.co/Upie2WpJ0b,HOF
"Jon Jones just lost all my respect, turned down a fight like a bitch, hope he loses his next fight now, @JonnyBones",HOF
"If you a bad bitch, put ya hands up high",HOF
"@kmdk83 @BeautifulMined
I hopes dis ain't cause he colored cause I knows he be actin all nigga like",HOF
"RT @_visionaryJ: Sellin' my soul for material wishes , fast cars &amp; bitches",HOF
@kenzieblake2015 duh! You're my main bitch :),HOF
RT @Sexualgif: if you pass up the chance with a hot faithful girl cause the single life with hoes is on your mind you are just plain dumb m&#8230;,HOF
"RT @Salaayah: ""I let ma chain hang low...""
""Two chains...""
""Gold all in ma chain...""
""I keep a chain ana hoe...""
""Niggas staring at ma chai&#8230;",HOF
@DatBoyRayT because if you support lesbians you have to support faggots there's no difference.,HOF
&#8220;@Southern_Giant: &#8220;@KingShelton_: Dumb bitch award goes too .... http://t.co/IubL31QN6Y&#8221; &#128557;&#8221; that's all you Uncle Sam !!!,HOF
iMessage so trash,NOT
&#128347; is the most important thing. All this temporary bullshit and lies is fa the birds. Kill that !,HOF
RT @___iv: &#8220;@CamoQuay: Bro even with uno webo I still get more pussy than you &#128586;&#8221; &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;,HOF
Niggas talk more then bitches these days,HOF
Hoes be prayin niccas dnt kno dat background,HOF
"""He a bitch for hitting that hoe"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",HOF
RT @chelseypaige42: I peep everything. And just know I'll slap a bitch with a smile on my face.,HOF
@slings_x_arrows bitches are gonna make it rain on me,HOF
I got the streetz ina head lock...i got yo bitch ina leg lock!,HOF
This brownies bro,NOT
RT @HG_Shit: @1BookieG I just fucked yo bitch bruh.. I tried not to tho,HOF
Switcheroo on yo main bitch me and my nigga hell naw we don't date hoes,HOF
Fuck them kids bitch,HOF
Who the fuck is this bitch with this cheap ass clown nose on my screen? Your tired ass commercial. I would never book u for a party,HOF
RT @sadiiex_: @Vnxthny I am taking you serious.... Kik me back nigger,HOF
Sexy ass yellow bone,HOF
I'm a bitch nigga? :( that hurts my feelings.... And I'm like so serious.,HOF
RT @Milesss_: If u say #blessed u r hashtag lying and r probably unhappy w/ ur life fake bitches lolz&#128514;,HOF
This my dog telling me he is done playing frisbee for now.. lazy mutt http://t.co/l4AocjczsH,NOT
"RT @maccabeez: ""youre becoming a real bitch on this car ride."" - john on me not caring whether or not fountains of Wayne makes money on tour",HOF
Now you're drinking till you're unconscious. Feel me when you get a fine bitch.,HOF
Iont got no type NAW bad bitches is the only thing that I like,HOF
RT @AIanHangover: No girl sucks dick but somehow all dudes get head. Dudes only fuck bad bitches yet all these ugly girls getting pregnant.&#8230;,HOF
Let a bitch be a bitch n a hoe be a hoe!,HOF
"RT @jogonzalez_23: &#8220;@shinglewarf: #single http://t.co/zLzg6sjBbh&#8221;

NOOO ""my nuts bitch"" &#128514;&#128553;&#128553;&#128553;&#128553;&#128553;",HOF
RT @yofwm: &#8220;@BrianLovesAss_: Damn babe &#128557; sike forever fucking with basic bitches &#128514;&#8221; &#128514;&#128514;,HOF
@JennyReyes42 @iamadamg_ awwe i love you too jenny! Your so damn perf &amp; NOT ugly. Seriously dis bitch must be blind!,HOF
"RT @Doped_: same bitch talking abt you will be the only bitch in your face, but &#128056;&#9749;&#65039;.",HOF
This bitch in here putting long lashes on like a 3abde,HOF
"""@LifeAsBros: Charlie Sheen is too real http://t.co/gGGdK3kOV7"" major fucking respect for Charlie Sheen.",HOF
"RT @UnusualFactPage: Shy people tend have great observational skills, making it easier to recognize the core of a problem then solving it.",NOT
"' She drippen vanillaaaaa , she know I'm the pussy killaaaa &#1043291;&#1041196; .",HOF
Corey is trash,HOF
Come thru Keyshia you queen of THOTs bitch!!,HOF
Miami's run defense is Alex Smith trash.,NOT
"My lil cousin be hating. Bitches always want the older nigga, not my fault nor did I fuck the bitch so chill..lol",HOF
&#8220;@SoTribe_Kasey: I surrounded my bad bitches I can't keep them out my face&#8221;&#128064;&#128064; #WhereTheyAtDoe &#128514;,HOF
DRUGS&gt; Is why #Giants are losing. Just ask #barrybonds and the HEDGE BET FUND&gt; #WorldSeriesGame6 #faggots,NOT
The Conjuring wasn't trash. It just wasn't as good as Insidious.,NOT
#OnlyInAMichaelMyersMovie bitch is running a hundred meter dash on this niqqa WHOS ACTUALLY TAKING HIS TIME WALKING &amp; u still get killed,HOF
"""You hit no lights, no line for toco bell at 2 in he morning, and Diana's back in her house. It's a miracle"" - Charlie @dianaaaxo",NOT
Bitch nicca talmbout a mf 3peat....Df y'all ain't da Lakers,HOF
RT @SexualTruth: SEX FACT: A lot of women say getting their ass eaten feels better than getting their pussy eaten.,HOF
"Man if a bad washington heights chick on Dyckman likes me grabs her pussy and yells out ""what's good son"" I'm still fuckin",HOF
Let me show you how that pussy work!!!! RT @LoyalLamb85: Brian McKnight should have more accolades. His music is everything. EVERYTHING.,HOF
RT @WayneL_Jr: 80% RT @NotMorris_: 60% of these hoes be fake gay,HOF
"I'm dracula bitch, don't got a problem smackin a bitch
Kidnap em, attack em with axes n shit",HOF
Hey morons at #foxnews and #foxandfriends was it political when Bush raised terror threat right before the election? LMAO at u #teabaggers,HOF
@WyattNuckels cause ima blindside the shit outta you niggah!,HOF
RT @BrianFromWork: @ThatOneGirlPink @coL_TuQuick naw bitches want attention not respect... Real women want respect #truth,HOF
Gave that bitch an E pill ... Bitches love fucking wit they EX,HOF
"RT @KattWilliams: A MILF is a sexy ass mom over 35. If you're 20, you're just a bitch with a baby",HOF
"At 6'0? Good luck Nh nh RT @UnnagroundKing: I'm 6'0, 150. One of you bitches better reproduce with me. I can give you an athlete.",HOF
"' From Freshman Year to Senior year , this really my niggah started being brothers 4 years ago TODAY . It's crazy... http://t.co/IIHcPFiyQu",HOF
RT @badlvck: bitches &lt;,HOF
RT @Women_Fit: Use what talent you possess: the woods would be very silent if no birds sang except those that sang best.,NOT
RT @_CDiddy: Hate to break the news but u spam bro RT @MojoGreen1217: A dyke a tuck her titties in the winter and start calling herself Mr.&#8230;,HOF
"@Mawdern here it's a ""wtf dude are you fucking retarded""",HOF
"""@jasmyncyniquee: @white_thunduh k bye hoe"" um bye ..",HOF
Who takes mid from the best midlaner NA??? Fuckin solo Q fags.,HOF
Fuck u 2 bitch call the cops,HOF
RT @notesforgirlz: When you see bae retweet or mention some hoe http://t.co/d4oPanpwZb,HOF
"RT @alex_mizz310: @Huntermoore why do you call most guys that talk shit to you ""fags"" then? You should use another word hypocrite.",HOF
Why isn't Rogers in the game? What a pussy! No heart. Not tough. Where's the out cry? Oh he's really hurt? No excuse. Cutler's tougher...,HOF
RT @TheMattEspinosa: She literally just put the whole trash bag on lmfao http://t.co/YiERskYrfc,NOT
@JustTooMuchCake Lmao. it bel ike that nowadays,NOT
Think it's okay to take my property and break it? Fuck you bitch,HOF
@NeoDaRegularGuy Oil? who said sumthin bout oil? bitch you cookin?,HOF
y'all moms was hoes with no morals so i ain't surprised,HOF
&#8220;@TheManOnCampus: &#8220;@VSamone: @5HAWTYYY smoking skating twerking&#8221;I'm innat hoe&#8221;yas,HOF
RT @pocahontias__: Idc about yall bitches yo,HOF
@bitchsides you're a bitch Ihy,HOF
This is really for @BrianStann RT @JimDaves: @WesDurham Exploding giant yellow ducks. You&#8217;ll appreciate this: http://t.co/SpOhTpl8uV,NOT
RT @KINGTUNCHI_: Lowkey I put sum of these hoes on the map ... So call me kingtunchi bitch !,HOF
"I'm from #SouthChicago so I know it's bad but...bitch, it ain't like you live in Englewood! #FOH",HOF
@CallNeeshCakey to lay up w my bitch,HOF
@FukknTyler nigga I talk shit period this ain't nun new white bitch we go threw this every damn day &#128514;&#128514;,HOF
A .4? Jesus take me now RT @_RichHomieJuan_: @ayylmaoanod bitch you go for a .4 and mc Donald's. Fuck out the spot,HOF
Sweet! Just found that box of Twinkies I bought last year for $225.00! I bet its at least tripled by now! Such a no-brainer buy!,NOT
This my bitch please face http://t.co/O3k4WLrZTp,HOF
She said pop can u make it rain I said bitch I'm a water bearer I bring da flood I'll make you drown,HOF
RT @zachbooty: Building a dresser really makes me crave an ice cold glass of pussy am I right dudes,HOF
"Like literally after I'm done texting someone when I don't text back I slide the bitch to the left , I'd win that money",HOF
@SoTrippyWhit remember that African bitch we used to work with at CMI?!,HOF
Dont ever really talk about your intentions to your boy that nigga might just turn around and take that pussy,HOF
"6' 217 on these hoes. I am not fat.

I'm big boned.

hehehehehe.",HOF
@fennecuskitsune you've got no sole,NOT
"I love me some fresh pussy, all you can eat buffet.",HOF
But no one calls him a pussy for his injuries,HOF
Man this bitch smells like cheap lip stick,HOF
RT @Gook____: Lil stupid ass bitch I don't fuck with YOU!!&#128564;,HOF
RT @jadenleAnn: @22EdHam hit that bitch with a bottle,HOF
"@Midnight_Snacka bitch when r u going to get ur round, I just fucking said this just proving my point",HOF
@kieffer_jason lets settle this and fight stop being a pussy,HOF
I guarantee there will b some hot twats out tonight in dresses with no leggings and open toed shoes.,HOF
Smh queer,HOF
&#8220;@TheRealTootie: I smoke like 20 backwoods a day&#8221; cop dem bitches by da box woe http://t.co/lDr5s3kpng,HOF
RT @iFricanbabiiesx: Females be 14 acting 18 &#128684;&#128138;. Turning up like they 21 &#127867;&#127864;. Throwing the pussy like they 25 &#128049;&#128166;... But still can't pass Alg&#8230;,HOF
An awesome Friday. Not a day for pre-weekend news-dumps anymore. Another weekend to celebrate progress my fellow queer folk!,HOF
She know that im that niggah,HOF
I have to dress up tomorrow for mock interviews and I still don't know how to tie the tie &#128530;,NOT
Gotta bad red bone that look something like Ashanti,NOT
RT @juiceman829: @herk87 @RealMichaelKay how much does your wife wet pussy want another dick. #BIG HEAD,HOF
RT @TheVoiceOfMiami: A lot of y'all hoes pretty until a nigga enlarge that avi...,HOF
@tGR0Z you's a nasty lil bitch,HOF
Not to sound like a total bitch but I'm tired of peoples kids and the back to school pics&#128530; we ain't post pics on the back to college day,HOF
Y'all know what I'm thankful for..... Ya bitch lmaoo my sister funny,HOF
RT @shikeattike: When the neighborhood freak throw you some pussy and you don't catch it http://t.co/koLoObmVfa,HOF
"got a death wish against like 675 cunts, I'm just no a happy man #fuckittt",HOF
@wellheeledking bird shit aint no joke,HOF
I'd rather follow some girls on Instagram rather than have their bird brain tweets on my tl,NOT
LMaoooo. .. &#171;@IGiveEmNathan Gucci really ass but for some hoes I'll bump a couple songs&#187;,HOF
"I'm going to dress up as trash for Halloween. Oh wait, I look like that everyday.",NOT
RT @Prima_Doma: Then he just got too basic. &amp; the hoes loved it... From then on he made them his focal audience.,HOF
I cannot express how infinitely better the book is to this trash.,NOT
RT @maycie32: @Whitecholo23 ya by being your bitch;),HOF
"Lmfao but "" we don't talk "" gtfoh &#128514;&#128514; bitch I guessed it! &amp; I was right &#128514;&#128527;",HOF
He does! Lmao RT @BreesInDaCut: Sean Payton been had hoes RT @MrPOONsoaker: Lol http://t.co/pTD5rApZtD,HOF
RT @Georganaaa_: I asked dis bitch to get me water 10 mins ago where Dafuq is it,HOF
"RT @Yennno_Nay: "" these hoes ain't loyal "" 

duhh BITCH she a HOE !!!!!!",HOF
"RT @versaceezy: side hoe: let&#8217;s make us official 

me: https://t.co/Kfqy4ouFgo",HOF
Had to do another phone sweep! aka delete these hoes from my contacts,HOF
A nigga will say the worst about a bitch and she'll still feel validated as long as he would fuck her.,HOF
Just hold on we goin to the crib bitch,HOF
@Po0pdogg back up faggot,HOF
"Yeah, I had a bitch, but she ain't bad as you, so hit me up when you pass through",HOF
@Brenddan_ they said some bullshit. Damn niggers,HOF
RT @_MykalaJ: @whitakerc54 blame it on the yellow chucks lmfao,NOT
"Sit on my face, M U A H, before i eat da pussy, i say my grace &#128591;",HOF
RT @yglukeg: Why is Arizona hot as hell and then literally 5 minutes later it's fuckin Hurricane Katrina up in this bitch,HOF
"RT @SheBoundTa_G_O: @WeDont_SmokeREG money ova bitches I'm yellin it ta da grave developed at ah young age, go afta wat pays &#128526;",HOF
RT @mitrykizer: Sack number 3 for Trent Cole fuckin that bitch up,HOF
"&#8220;@ShianneAlvarez: @187XO_ maybe cuz your putting trust in a "" bitch "" not a lady.&#8221; or maybe because this a fucking song",HOF
RT @natalie_vasquez: Fucking hate ignorant ass bitches,HOF
This morning is brought to you by Emergen-C. I really need to nip this cold/flu business in the bud. #NoGermsWanted,NOT
@TreTyler_108 That's actually non-English. Because #okiecops are filthy white trash who are all criminals.,HOF
@ToWherever yay im a whitey :3,NOT
RT @Rene_gadeCowboy: I have to agree with Charlie he's spot on... http://t.co/9lcmVE9i1m,NOT
"When bae dodges hoes cause he only want you &#128525;&#128553;

&#128514;&#128514; http://t.co/bLYYoLtP0k",HOF
